subject_id	subject_label	object_id	object_label	predicate_id	mapping_justification
RHEA:10391		metacyc.compound:4.1.1.32-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10395		kegg.reaction:R03054		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10395		metacyc.compound:CINNAMYL-ALCOHOL-DEHYDROGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10397		metacyc.compound:L-AMINO-ACID-DEHYDROGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10399		kegg.reaction:R01258		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10401		reactome:R-HSA-893616.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10403		kegg.reaction:R00576		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10403		metacyc.compound:GLUTAMINE--PYRUVATE-AMINOTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10410		metacyc.compound:2.3.1.154-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10410		reactome:R-HSA-390224.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10411		kegg.reaction:R05330		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10413		ecocyc:RXN0-1441		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10413		metacyc.compound:RXN0-1441		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10413		reactome:R-HSA-2393939.5		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10413		reactome:R-HSA-2393954.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10413		reactome:R-HSA-5696049.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10415		kegg.reaction:R01054		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10417		metacyc.compound:RXN-863		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10419		kegg.reaction:R05598		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10423		kegg.reaction:R05652		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10423		metacyc.compound:TAURINE-AMINOTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10425		metacyc.compound:HIPPURATE-HYDROLASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10427		kegg.reaction:R01424		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10429		metacyc.compound:ARACHIDONATE-12-LIPOXYGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10429		reactome:R-HSA-2161964.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10431		kegg.reaction:R01596		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10433		metacyc.compound:3.5.1.29-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10435		kegg.reaction:R01649		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10437		metacyc.compound:BA7DEHYDRA-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10439		kegg.reaction:R11565		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10441		ecocyc:GLUCONOLACT-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10441		metacyc.compound:GLUCONOLACT-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10443		kegg.reaction:R01519		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10445		metacyc.compound:RXN-8700		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10447		kegg.reaction:R08787		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10449		metacyc.compound:RXN-8000		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10451		kegg.reaction:R07367		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10453		metacyc.compound:RXN-11666		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10455		kegg.reaction:R11814		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10457		ecocyc:MALTACETYLTRAN-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10457		metacyc.compound:MALTACETYLTRAN-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10459		kegg.reaction:R01556		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10460	prostaglandin A1 = prostaglandin C1	metacyc.compound:PROSTAGLANDIN-A1-DELTA-ISOMERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10463		kegg.reaction:R04565		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10465		metacyc.compound:CHITIN-DEACETYLASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10467		kegg.reaction:R02333		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10469		metacyc.compound:PHOSPHOKETOLASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10471		kegg.reaction:R01621		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10473		metacyc.compound:23-DIMETHYLMALATE-LYASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10475		kegg.reaction:R01355		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10483		kegg.reaction:R03266		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10483		metacyc.compound:4-HYDROXYGLUTAMATE-AMINOTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10485		metacyc.compound:N-FERULOYLGLYCINE-DEACYLASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10487		kegg.reaction:R03579		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10489		ecocyc:5-FORMYL-THF-CYCLO-LIGASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10489		metacyc.compound:5-FORMYL-THF-CYCLO-LIGASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10491		kegg.reaction:R02301		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10493		ecocyc:RXN-5647		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10493		metacyc.compound:RXN-5647		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10495		kegg.reaction:R06871		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10503		kegg.reaction:R01180		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10503		metacyc.compound:3-ETHYLMALATE-SYNTHASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10509		macie:M0219		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10511		ecocyc:1TRANSKETO-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10511		kegg.reaction:R01641		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10511		metacyc.compound:1TRANSKETO-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10516	(1S,3R,4S)-3,4-dihydroxycyclohexane-1-carboxylate + NAD(+) = (1S,4S)-4-hydroxy-3-oxocyclohexane-1-carboxylate + H(+) + NADH	metacyc.compound:1.1.1.166-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10519		kegg.reaction:R05315		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10519		metacyc.compound:1.1.1.166-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10521		metacyc.compound:RXN-1225		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10523		kegg.reaction:R04469		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10525		metacyc.compound:RXN-7774		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10527		kegg.reaction:R00272		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10529		metacyc.compound:1.14.13.56-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10531		kegg.reaction:R04702		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10533		ecocyc:TRYPSYN-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10533		metacyc.compound:TRYPSYN-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10535		kegg.reaction:R02722		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10537		metacyc.compound:CHONDRO-6-SULFATASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10539		kegg.reaction:R03518		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10541		ecocyc:H2NEOPTERINALDOL-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10541		metacyc.compound:H2NEOPTERINALDOL-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10543		kegg.reaction:R03504		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10549		metacyc.compound:ARGININE-2-MONOOXYGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10551		kegg.reaction:R00559		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10553		metacyc.compound:PYRANOSE-OXIDASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10555		kegg.reaction:R00302		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10557		metacyc.compound:2.5.1.66-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10559		kegg.reaction:R05465		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10561		metacyc.compound:3.5.4.22-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10563		kegg.reaction:R02280		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10565		metacyc.compound:4-METHYLOXALOACETATE-ESTERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10567		kegg.reaction:R01144		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10569		metacyc.compound:LUTEOLIN-7-O-GLUCORONOSYLTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10571		kegg.reaction:R03589		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10575		kegg.reaction:R03031		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10575		metacyc.compound:VINYLACETYL-COA-DELTA-ISOMERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10577		metacyc.compound:2.7.7.57-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10579		kegg.reaction:R03375		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10581		ecocyc:FOLYLPOLYGLUTAMATESYNTH-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10581		metacyc.compound:FOLYLPOLYGLUTAMATESYNTH-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10583		kegg.reaction:R04241		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10585		metacyc.compound:RXN-3142		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10587		kegg.reaction:R06568		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10589		metacyc.compound:MYCOCEROSATE-SYNTHASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10593		metacyc.compound:RXN-7783		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10595		kegg.reaction:R07369		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10597		ecocyc:2.7.10.1-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10597		metacyc.compound:2.7.10.1-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10599		kegg.reaction:R02584		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10601		metacyc.compound:PROSTAGLANDIN-D-SYNTHASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10601		reactome:R-HSA-2161620.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10601		reactome:R-HSA-2161701.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10603		kegg.reaction:R02266		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10605		metacyc.compound:PHOSPHOLIPASE-C-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10607		kegg.reaction:R01312		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10609		metacyc.compound:TRANS-CINNAMATE-4-MONOOXYGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10611		kegg.reaction:R02253		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10615		kegg.reaction:R06016		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10615		metacyc.compound:2.4.2.38-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10618		metacyc.compound:RXN-1484		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10619		kegg.reaction:R06532		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10623		kegg.reaction:R02506		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10623		metacyc.compound:CINNAMOYL-COA-REDUCTASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10628	phosphate + tRNA(n+1) = a ribonucleoside 5'-diphosphate + tRNA(n)	ecocyc:TRNA-NUCLEOTIDYLTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10628	phosphate + tRNA(n+1) = a ribonucleoside 5'-diphosphate + tRNA(n)	metacyc.compound:TRNA-NUCLEOTIDYLTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10631		kegg.reaction:R07285		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10635		kegg.reaction:R02455		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10635		metacyc.compound:MANNURONATE-REDUCTASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10639		kegg.reaction:R02456		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10639		metacyc.compound:MANNURONATE-REDUCTASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10647		kegg.reaction:R04277		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10647		metacyc.compound:RXN-2462		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10649		metacyc.compound:1.14.13.66-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10651		kegg.reaction:R03281		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10655		kegg.reaction:R02039		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10655		metacyc.compound:LONG-CHAIN-ALDEHYDE-DEHYDROGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10657		metacyc.compound:GUANIDINOACETATE-N-METHYLTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10657		reactome:R-HSA-71286.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10659		kegg.reaction:R01883		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10660	L-seryl-[protein] = D-seryl-[protein]	metacyc.compound:5.1.1.16-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10663		kegg.reaction:R05175		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10665		metacyc.compound:PERILLYL-ALCOHOL-DEHYDROGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10667		kegg.reaction:R03945		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10669		metacyc.compound:LYSYLTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10671		kegg.reaction:R03771		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10673		metacyc.compound:RXN-19247		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10675		kegg.reaction:R08765		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10678		ecocyc:RXN-8991		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10678		metacyc.compound:RXN-8991		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10679		ecocyc:RXN-13163		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10679		kegg.reaction:R04001		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10679		metacyc.compound:RXN-13163		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10683		kegg.reaction:R01255		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10683		metacyc.compound:PROLINE-RACEMASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10685		ecocyc:PROTEIN-TYROSINE-PHOSPHATASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10685		metacyc.compound:PROTEIN-TYROSINE-PHOSPHATASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10687		kegg.reaction:R02585		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10689		metacyc.compound:STREPTOMYCIN-6-PHOSPHATASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10691		kegg.reaction:R02228		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10693		metacyc.compound:RXN-11181		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10695		kegg.reaction:R07353		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10697		metacyc.compound:RXN-18531		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10701		metacyc.compound:RXN-9412		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10703		kegg.reaction:R05784		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10705		ecocyc:VALINE--TRNA-LIGASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10705		metacyc.compound:VALINE--TRNA-LIGASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10707		kegg.reaction:R03665		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10709		metacyc.compound:2.7.7.34-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10711		kegg.reaction:R00954		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10713		metacyc.compound:PHENYLALANINE-2-MONOOXYGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10715		kegg.reaction:R00690		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10717		metacyc.compound:MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10717		reactome:R-HSA-1855178.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10719		kegg.reaction:R07324		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10722		metacyc.compound:1.5.4.1-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10723		kegg.reaction:R03984		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10726		metacyc.compound:GDP-6-DEOXY-D-TALOSE-4-DEHYDROGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10727		kegg.reaction:R03398		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10730		metacyc.compound:GDP-6-DEOXY-D-TALOSE-4-DEHYDROGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10731		kegg.reaction:R03396		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10733		macie:M0128		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10733		metacyc.compound:1.13.12.7-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10735		kegg.reaction:R04036		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10738		metacyc.compound:ALCOHOL-DEHYDROGENASE-NADP%2b-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10739		ecocyc:ALCOHOL-DEHYDROG-GENERIC-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10739		kegg.reaction:R00623		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10739		metacyc.compound:ALCOHOL-DEHYDROG-GENERIC-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10743		kegg.reaction:R00624		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10743		metacyc.compound:RXN-12448		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10747		kegg.reaction:R01633		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10747		metacyc.compound:1.3.1.53-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10749		reactome:R-HSA-1237059.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10749		reactome:R-HSA-1237081.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10749		reactome:R-HSA-1475017.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10749		reactome:R-HSA-1475022.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10749		reactome:R-HSA-1475028.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10749		reactome:R-HSA-1475436.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10750		macie:M0216		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10750		reactome:R-HSA-1237045.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10750		reactome:R-HSA-1237047.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10750		reactome:R-HSA-1475025.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10750		reactome:R-HSA-1475026.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10750		reactome:R-HSA-1475032.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10750		reactome:R-HSA-1475435.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10751		ecocyc:RXN0-5224		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10751		kegg.reaction:R00132		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10751		metacyc.compound:RXN0-5224		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10755		kegg.reaction:R09590		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10757		macie:M0207		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10757		metacyc.compound:PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10759		kegg.reaction:R00206		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10761		ecocyc:CITLY-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10761		metacyc.compound:CITLY-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10763		kegg.reaction:R00362		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10765		metacyc.compound:RXN-602		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10767		kegg.reaction:R05723		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10769		metacyc.compound:LEUCPEL-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10771		kegg.reaction:R07366		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10773		ecocyc:6-PHOSPHO-BETA-GLUCOSIDASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10773		metacyc.compound:6-PHOSPHO-BETA-GLUCOSIDASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10775		kegg.reaction:R00839		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10777		metacyc.compound:1.1.1.222-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10779		kegg.reaction:R03339		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10781		metacyc.compound:1.1.1.222-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10783		kegg.reaction:R03337		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10785		metacyc.compound:RXN-20637		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10787		kegg.reaction:R10056		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10789		metacyc.compound:DEHYDOGLUCONOKINASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10791		kegg.reaction:R02658		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10794		reactome:R-HSA-73806.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10795		kegg.reaction:R04209		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10795		metacyc.compound:AIRCARBOXY-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10797		metacyc.compound:ALBENDAZOLE-MONOOXYGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10799		kegg.reaction:R03712		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10802		ecocyc:XANPRIBOSYLTRAN-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10802		metacyc.compound:XANPRIBOSYLTRAN-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10803		kegg.reaction:R02142		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10807		kegg.reaction:R03925		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10807		metacyc.compound:ALLANTOIN-RACEMASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10809		metacyc.compound:RXN-9011		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10811		kegg.reaction:R08863		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10813		metacyc.compound:SUCCGLUALDDEHYD-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10815		kegg.reaction:R05049		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10817		metacyc.compound:12-ALPHA-L-FUCOSIDASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10819		kegg.reaction:R04270		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10820	D-threo-isocitrate = D-erythro-isocitrate	metacyc.compound:ISOCITRATE-EPIMERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10823		kegg.reaction:R02318		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:10826		metacyc.compound:MALATE-DEHYDROGENASE-NADP%2b-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
