original_term	term_source	chebi_id	chebi_label	chebi_formula	mapping_quality
cpd:C03267	kegg_compound	CHEBI:12350	beta-D-fructofuranose 2-phosphate		high
cpd:C00694	kegg_compound	CHEBI:12357	beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl group		high
cpd:C06695	kegg_compound	CHEBI:1237	oxazolidin-2-one		high
cpd:C04942	kegg_compound	CHEBI:12384	beta-D-mannosyl group		high
cpd:C02985	kegg_compound	CHEBI:12387	beta-L-fucose 1-phosphate		high
cpd:C05941	kegg_compound	CHEBI:1241	2-Oxo-4-hydroxy-5-aminovalerate		high
cpd:C04537	kegg_compound	CHEBI:12427	N,N'-diacetylchitobiosyldiphosphodolichol		high
cpd:C07479	kegg_compound	CHEBI:1243	2-Oxo-5-methyl-cis-muconate		high
cefalotin	bacdive_metabolite	CHEBI:124991	cefalotin		high
cpd:C07761	kegg_compound	CHEBI:124991	cefalotin		high
cpd:C09621	kegg_compound	CHEBI:125	(-)-alpha-Bisabolol		high
cpd:C15503	kegg_compound	CHEBI:12532	N,N-dihydroxy-L-tyrosine		high
cpd:C03063	kegg_compound	CHEBI:1254	cis-2-oxohept-3-enedioic acid		high
cpd:C09462	kegg_compound	CHEBI:126	(-)-alpha-Hydrastine		high
cpd:C11567	kegg_compound	CHEBI:1263	2-phenethylsulfanyl-5,6,7,8-tetrahydrobenzo[4,5]thieno[2,3-d]pyrimidin-4-ylamine		high
cpd:C05807	kegg_compound	CHEBI:1269	2-polyprenylphenol		high
cpd:C11327	kegg_compound	CHEBI:1274	2-Pyridyl hydroxymethane sulfonic acid		high
cpd:C06456	kegg_compound	CHEBI:127780	phosphonoformic acid		high
cpd:C11393	kegg_compound	CHEBI:128	(S)-(-)-alpha-terpineol		high
cpd:C11480	kegg_compound	CHEBI:1283	(E,E)-2-methyl-6-oxohepta-2,4-dienal		high
cpd:C11571	kegg_compound	CHEBI:1284	2-p-tolyl-5,6,7,8-tetrahydrobenzo[d]imidazo[2,1-b]thiazole		high
cpd:C11392	kegg_compound	CHEBI:129	(-)-beta-phellandrene		high
cpd:C00880	kegg_compound	CHEBI:12931	D-galactonate		high
D-galactose	bacdive_api	CHEBI:12936	D-galactose		high
cpd:C05501	kegg_compound	CHEBI:1294	(20R,22R)-20,22-dihydroxycholesterol		high
cpd:C00333	kegg_compound	CHEBI:12952	aldehydo-D-galacturonate		high
cpd:C05500	kegg_compound	CHEBI:1296	20-hydroxycholesterol		high
cpd:C05477	kegg_compound	CHEBI:1298	21-Hydroxy-5beta-pregnane-3,11,20-trione		high
cpd:C08830	kegg_compound	CHEBI:1307	24-methylenecycloartanol		high
cpd:C00441	kegg_compound	CHEBI:13086	L-aspartate 4-semialdehyde		high
cpd:C11050	kegg_compound	CHEBI:1309	25-Hydroxy-24-epi-brassinolide		high
cpd:C11051	kegg_compound	CHEBI:1310	26-Hydroxy-24-epi-brassinolide		high
cpd:C00800	kegg_compound	CHEBI:13115	L-gulonate		high
cpd:C20698	kegg_compound	CHEBI:131184	2-aminoethoxydiphenylborane		high
cpd:C17952	kegg_compound	CHEBI:131436	N-acetyl-L-phosphinothricin		high
cpd:C13197	kegg_compound	CHEBI:131527	dipotassium hydrogen phosphate		high
cpd:C16688	kegg_compound	CHEBI:131603	sucrose 6(G)-phosphate		high
cpd:C06482	kegg_compound	CHEBI:13166	Sec-tRNA(Sec)		high
cpd:C06481	kegg_compound	CHEBI:13170	Ser-tRNA(Sec)		high
cpd:C17945	kegg_compound	CHEBI:131759	CMP-5'-phosphonoformic acid		high
cpd:C17835	kegg_compound	CHEBI:131838	swertisin		high
cpd:C21136	kegg_compound	CHEBI:131914	violacein		high
cpd:C21133	kegg_compound	CHEBI:131915	deoxyviolacein		high
cpd:C21121	kegg_compound	CHEBI:132143	bacteriohopanetetrol glucosamine		high
cpd:C21122	kegg_compound	CHEBI:132144	bacteriohopanetetrol cyclitol ether		high
cpd:C11641	kegg_compound	CHEBI:1322	3',4'-Anhydrovinblastine		high
cpd:C00513	kegg_compound	CHEBI:132202	(2R)-CDP-glycerol		high
cpd:C16511	kegg_compound	CHEBI:132223	L-homocysteic acid		high
cpd:C21797	kegg_compound	CHEBI:132246	all-trans-3,4-didehydroretinol		high
cpd:C20819	kegg_compound	CHEBI:132289	3-[(2-aminoethyl)sulfanyl]-6-ethyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid		high
cpd:C20817	kegg_compound	CHEBI:132304	3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid		high
cpd:C10578	kegg_compound	CHEBI:132335	celabenzine		high
cpd:C21296	kegg_compound	CHEBI:132358	1alpha-hydroxytestosterone		high
cpd:C21257	kegg_compound	CHEBI:132423	4'-oxolividamine		high
cpd:C21119	kegg_compound	CHEBI:132468	bacteriohopane-32,33,34,35-tetrol		high
cpd:C01402	kegg_compound	CHEBI:13248	anilide		high
cpd:C09278	kegg_compound	CHEBI:132623	nodakenetin		high
cpd:C19990	kegg_compound	CHEBI:132639	aconine		high
cpd:C21370	kegg_compound	CHEBI:132749	(S)-nandinine		high
cpd:C17453	kegg_compound	CHEBI:132788	paeoniflorigenone		high
cpd:C17457	kegg_compound	CHEBI:132793	albiflorin		high
cpd:C04589	kegg_compound	CHEBI:132803	UDP-N-acetyl-alpha-D-galactosamine 4,6-bissulfate		high
cpd:C04426	kegg_compound	CHEBI:132804	UDP-N-acetyl-alpha-D-galactosamine 4-sulfate		high
cpd:C10501	kegg_compound	CHEBI:132853	acteoside		high
cpd:C04881	kegg_compound	CHEBI:132875	N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl undecaprenyl diphosphate		high
cpd:C04830	kegg_compound	CHEBI:132876	beta-D-glucosyl-(1->4)-N-acetyl-alpha-D-glucosaminyl undecaprenyl diphosphate		high
cpd:C17517	kegg_compound	CHEBI:132899	beta-terpineol		high
aspartate	chemicals_sssom	CHEBI:132943	aspartate		medium
cpd:C19873	kegg_compound	CHEBI:133216	26-hydroxycastasterone		high
cpd:C16828	kegg_compound	CHEBI:133316	caffeic acid quinone		high
cpd:C00325	kegg_compound	CHEBI:13332	GDP-beta-L-fucose		high
cpd:C19621	kegg_compound	CHEBI:133325	9,10,18-trihydroxyoctadecanoic acid		high
cpd:C14162	kegg_compound	CHEBI:133339	gibberellin A15 (lactone form)		high
cpd:C19617	kegg_compound	CHEBI:133357	18-oxooleic acid		high
cpd:C08725	kegg_compound	CHEBI:133365	pelargonin		high
cpd:C19620	kegg_compound	CHEBI:133381	9,10-epoxy-18-hydroxyoctadecanoic acid		high
cpd:C07351	kegg_compound	CHEBI:133419	2-isobutyrylphloroglucinol		high
cpd:C19874	kegg_compound	CHEBI:133461	26-hydroxybrassinolide		high
cpd:C10444	kegg_compound	CHEBI:1336	3'-Demethoxypiplartine		high
cpd:C09908	kegg_compound	CHEBI:133663	thymol sulfate(1-)		high
citrate	chemicals_sssom	CHEBI:133748	citrate anion		medium
cpd:C20920	kegg_compound	CHEBI:133888	tabtoxinine-delta-lactam		high
cpd:C17878	kegg_compound	CHEBI:133889	eucommiol		high
cpd:C17875	kegg_compound	CHEBI:133890	sedanonic acid lactone		high
cpd:C21060	kegg_compound	CHEBI:133904	D-talosamine		high
cpd:C17844	kegg_compound	CHEBI:133905	demethoxyaschantin		high
cpd:C20385	kegg_compound	CHEBI:133909	tetranorbiotin		high
cpd:C20291	kegg_compound	CHEBI:133915	N-hydroxy-MeIQx		high
cpd:C20290	kegg_compound	CHEBI:133918	2-(acetoxyamino)-3-methylimidazo[4,5-f]quinoline		high
cpd:C20286	kegg_compound	CHEBI:133920	N-hydroxy-PhIP		high
cpd:C01683	kegg_compound	CHEBI:133921	ornaline		high
cpd:C20990	kegg_compound	CHEBI:133923	6-aminohexanoic acid cyclic oligomer		high
cpd:C13811	kegg_compound	CHEBI:133924	piperazine adipate		high
cpd:C19977	kegg_compound	CHEBI:133925	clitidine		high
cpd:C20956	kegg_compound	CHEBI:133983	alpha-D-sedoheptulopyranose 7-phosphate		high
cpd:C16305	kegg_compound	CHEBI:134007	pelargonidin 3-O-sophoroside		high
cpd:C17647	kegg_compound	CHEBI:134116	alpha-muricholate		high
cpd:C17726	kegg_compound	CHEBI:134119	beta-muricholate		high
cpd:C20482	kegg_compound	CHEBI:134125	(R)-NADHX		high
cpd:C05721	kegg_compound	CHEBI:134180	leucomethylene blue		high
cpd:C19917	kegg_compound	CHEBI:134184	pateamine		high
cpd:C17114	kegg_compound	CHEBI:134189	spirolaurenone		high
cpd:C20203	kegg_compound	CHEBI:134190	capsiate		high
cpd:C20760	kegg_compound	CHEBI:134191	20-oxo-5-O-beta-mycaminosyltylactone		high
cpd:C19989	kegg_compound	CHEBI:134192	taxine B		high
cpd:C17135	kegg_compound	CHEBI:134193	filiforminol		high
cpd:C19614	kegg_compound	CHEBI:134195	16-oxohexadecanoic acid		high
cpd:C20246	kegg_compound	CHEBI:134196	(2R,5Z)-4-methyl-5-[2-(phosphonooxy)ethylidene]-2,5-dihydro-1,3-thiazole-2-carboxylic acid		high
cpd:C21495	kegg_compound	CHEBI:134358	8-geranylumbelliferone		high
cpd:C21496	kegg_compound	CHEBI:134359	8-geranylesculetin		high
cpd:C18296	kegg_compound	CHEBI:134368	5a,11a-dehydrooxytetracycline		high
cpd:C20784	kegg_compound	CHEBI:134399	ADP-5-ethyl-4-methylthiazole-2-carboxylic acid		high
cpd:C17751	kegg_compound	CHEBI:134458	cyclodopa 5-beta-D-glucoside		high
cpd:C19491	kegg_compound	CHEBI:134628	(1E,2S)-2-methylbutanal oxime		high
cpd:C20919	kegg_compound	CHEBI:134653	isotabtoxin		high
cpd:C21436	kegg_compound	CHEBI:134655	desmethylanhydrotetracycline		high
cpd:C01285	kegg_compound	CHEBI:134676	2,6-dichlorophenol-4-(2,3-dihydro-1,4-naphthoquinone imine)		high
cpd:C17246	kegg_compound	CHEBI:134681	(E)-6-(methylsulfanyl)hexanal oxime		high
cpd:C17245	kegg_compound	CHEBI:134682	(E)-5-(methylsulfanyl)pentanal oxime		high
cpd:C17249	kegg_compound	CHEBI:134683	(E)-7-(methylsulfanyl)heptanal oxime		high
cpd:C17251	kegg_compound	CHEBI:134684	(E)-8-(methylsulfanyl)octanal oxime		high
cpd:C17253	kegg_compound	CHEBI:134685	(E)-9-(methylsulfanyl)nonanal oxime		high
cpd:C19949	kegg_compound	CHEBI:134690	acromelic acid A		high
cpd:C02200	kegg_compound	CHEBI:13497	UDP-alpha-D-glucosamine		high
cefminox	bacdive_metabolite	CHEBI:135817	cefminox		high
cpd:C03463	kegg_compound	CHEBI:1359	3'-phosphopolynucleotide		high
doripenem	bacdive_metabolite	CHEBI:135928	doripenem		high
cpd:C02940	kegg_compound	CHEBI:13601	3-oxo-5alpha-steroid		high
cpd:C03071	kegg_compound	CHEBI:136067	3-aci-nitropropanoate		high
cpd:C03587	kegg_compound	CHEBI:13610	3beta-hydroxysterol ester		high
cpd:C01069	kegg_compound	CHEBI:136422	(Z)-desulfoglucotropeolin		high
cpd:C17204	kegg_compound	CHEBI:136445	1-aci-nitro-2-(1H-indol-3-yl)ethane		high
cpd:C21405	kegg_compound	CHEBI:136557	(4aS,10bR)-noroxomaritidine		high
cpd:C21406	kegg_compound	CHEBI:136560	(4aR,10bS)-noroxomaritidine		high
cpd:C00922	kegg_compound	CHEBI:136689			high
cpd:C11057	kegg_compound	CHEBI:1367	3,3',4,4'-tetrachlorobiphenyl		high
cpd:C10836	kegg_compound	CHEBI:1368	3,4,3'-Tri-O-methylellagic acid		high
cpd:C03830	kegg_compound	CHEBI:1369	3,4-Dehydro-6-hydroxymellein		high
cpd:C00865	kegg_compound	CHEBI:136912	1,2-diacyl-sn-glycero-3-phospholipid		high
cpd:C21650	kegg_compound	CHEBI:136946	7-(methylthio)heptyldesulfoglucosinolate		high
cpd:C00164	kegg_compound	CHEBI:13705	acetoacetate		high
cpd:C04780	kegg_compound	CHEBI:137132	8-[(1S,2S)-3-oxo-2-{(Z)-pent-2-en-1-yl}cyclopentyl]octanoic acid		high
cpd:C04322	kegg_compound	CHEBI:1372	1-pyrroline-5-carboxylic acid		high
cpd:C11448	kegg_compound	CHEBI:1373	3,4-dihydro-7-methoxy-2-methylene-3-oxo-2H-1,4-benzoxazine-5-carbonyl-CoA		high
cpd:C11468	kegg_compound	CHEBI:1374	3,4-dihydro-7-methoxy-2-methylene-3-oxo-2H-1,4-benzoxazine-5-carboxylic acid		high
cpd:C21661	kegg_compound	CHEBI:137523	(-)-spiroviolene		high
cpd:C21684	kegg_compound	CHEBI:137562	(+)-eremophilene		high
cpd:C01664	kegg_compound	CHEBI:13759	alkylamine		high
cpd:C21510	kegg_compound	CHEBI:137678	nickel-sirohydrochlorin		high
cpd:C21511	kegg_compound	CHEBI:137696	nickel-sirohydrochlorin a,c-diamide		high
cpd:C10271	kegg_compound	CHEBI:137813	3'-O-methylbatatasin III		high
cpd:C11246	kegg_compound	CHEBI:137822	hyodeoxycholic acid 6-O-(beta-D-glucuronide)		high
cpd:C15604	kegg_compound	CHEBI:137934	polyprenal		high
cpd:C01311	kegg_compound	CHEBI:137941	beta-D-galactosyl-(1->4)-[alpha-L-fucosyl-(1->3)]-N-acetyl-beta-D-glucosaminide		high
cpd:C15892	kegg_compound	CHEBI:138077	chloroxanthin		high
cpd:C21604	kegg_compound	CHEBI:138105	(S)-6-acetamido-3-aminohexanoic acid		high
cpd:C21417	kegg_compound	CHEBI:138188	(2R,3R)-dihydroflavonol		high
cpd:C21027	kegg_compound	CHEBI:138229	N-acetyl-alpha-D-muramic acid 1-phosphate		high
cpd:C17689	kegg_compound	CHEBI:138379	ursodeoxycholoyl-CoA		high
cpd:C16240	kegg_compound	CHEBI:13850	apoprotein		high
cpd:C03373	kegg_compound	CHEBI:138560	5-amino-1-(5-phospho-beta-D-ribosyl)imidazole		high
cpd:C13734	kegg_compound	CHEBI:138644	2-amino-5-phosphonopentanoic acid		high
cpd:C05576	kegg_compound	CHEBI:1387	3,4-dihydroxyphenylethyleneglycol		high
cpd:C20912	kegg_compound	CHEBI:138810	Tabtoxin biosynthesis intermediate 2		high
cpd:C20916	kegg_compound	CHEBI:138811	Tabtoxin biosynthesis intermediate 6		high
cpd:C11954	kegg_compound	CHEBI:138812	"5-Oxoavermectin ""2b"" aglycone"		high
cpd:C11954	kegg_compound	CHEBI:138813	"5-Oxoavermectin ""2a"" aglycone"		high
cpd:C11978	kegg_compound	CHEBI:138814	"5-Oxoavermectin ""1a"" aglycone"		high
cpd:C20023	kegg_compound	CHEBI:138815	Prorocentrolide		high
cpd:C17688	kegg_compound	CHEBI:138819	Aluminum acetoacetate		high
cpd:C20494	kegg_compound	CHEBI:138820	Delphinidin 5-O-beta-D-glucoside 3-O-beta-D-sambubioside		high
cpd:C17869	kegg_compound	CHEBI:138821	Sanggenon A		high
cpd:C20340	kegg_compound	CHEBI:138822	Ascorbyl stearate		high
cpd:C20009	kegg_compound	CHEBI:138823	Iriomoteolide 1a		high
cpd:C20287	kegg_compound	CHEBI:138825	2-Acetoxyamino-1-methyl-6-phenylimidazo[4,5-b]pyridine		high
cpd:C19981	kegg_compound	CHEBI:138826	Gloriosine		high
cpd:C06447	kegg_compound	CHEBI:138827	2-N,6-N-Bis(2,3-dihydroxybenzoyl)-L-lysine amide		high
cpd:C20010	kegg_compound	CHEBI:138828	Anatibant		high
cpd:C20316	kegg_compound	CHEBI:138830	4-Nitrosobiphenyl		high
cpd:C20731	kegg_compound	CHEBI:138831	Penitrem B		high
cpd:C17858	kegg_compound	CHEBI:138832	Atractyloside A		high
cpd:C17804	kegg_compound	CHEBI:138834	Clematichinenoside A		high
cpd:C20022	kegg_compound	CHEBI:138835	Decarbamoylgonyautoxin 1		high
cpd:C17859	kegg_compound	CHEBI:138836	Atractyloside B		high
cpd:C17860	kegg_compound	CHEBI:138837	Atractyloside C		high
cpd:C17865	kegg_compound	CHEBI:138838	Atractyloside H		high
cpd:C20013	kegg_compound	CHEBI:138845	Brevetoxin B1		high
cpd:C20265	kegg_compound	CHEBI:138846	2,3-epoxymenaquinone		high
cpd:C17648	kegg_compound	CHEBI:138847	Cinncassiol B		high
cpd:C03580	kegg_compound	CHEBI:138848	5'-O-[{[(2R,4aR,5aR,6S,7R,8R,9S,9aS,10aS)-4a,7-dihydroxy-2-methyl-6,8-bis(methylamino)-4-oxodecahydro-2N-pyrano[2,3-b][1,4]benzodioxin-9-yl]oxy}(hydroxy)phosphoryl]adenosine		high
cpd:C11562	kegg_compound	CHEBI:138849	N-{(E)-amino[(4,7-dimethylquinazolin-2-yl)amino]methylidene}-2-(4-chlorophenyl)acetamide		high
cpd:C11961	kegg_compound	CHEBI:138850	"6,8a-seco-6,8a-deoxy-5-oxoavermectin ""1b"" aglycone"		high
cpd:C11969	kegg_compound	CHEBI:138851	"6,8a-seco-6,8a-deoxy-5-oxoavermectin ""2a"" aglycone"		high
cpd:C20017	kegg_compound	CHEBI:138853	Satratoxin H		high
cpd:C20167	kegg_compound	CHEBI:138855	7-Benzylidenenaltrexone		high
cpd:C11342	kegg_compound	CHEBI:138856	oxolinic acid		high
cpd:C20138	kegg_compound	CHEBI:138857	N-Demethylansamitocin P-3		high
cpd:C16907	kegg_compound	CHEBI:138858	Azaspiracid		high
cpd:C20439	kegg_compound	CHEBI:138859	NBMPR		high
cpd:C20493	kegg_compound	CHEBI:138860	cyanidin 5-O-beta-D-glucoside 3-O-beta-D-sambubioside		high
cpd:C19952	kegg_compound	CHEBI:138861	HT-2 toxin		high
cpd:C20536	kegg_compound	CHEBI:138863	Terpendole E		high
cpd:C20496	kegg_compound	CHEBI:138864	Delphinidin 3,7-di-O-beta-D-glucoside		high
cpd:C20266	kegg_compound	CHEBI:138865	AMD 070		high
cpd:C16865	kegg_compound	CHEBI:138866	Scytophycin C		high
cpd:C14739	kegg_compound	CHEBI:138867	3,4,3',4'-tetrahydroxy-alpha,alpha'-diethylstilbene		high
cpd:C17889	kegg_compound	CHEBI:138868	Eriojaposide B		high
cpd:C19994	kegg_compound	CHEBI:138869	Virol B		high
cpd:C20018	kegg_compound	CHEBI:138870	Gonyautoxin 5		high
cpd:C19903	kegg_compound	CHEBI:138871	Lasonolide A		high
cpd:C20816	kegg_compound	CHEBI:138872	Deacetylepithienamycin F		high
cpd:C20820	kegg_compound	CHEBI:138873	2,3-Dihydrothienamycin		high
cpd:C20571	kegg_compound	CHEBI:138874	alpha-1,5-L-Arabinotriose		high
cpd:C17768	kegg_compound	CHEBI:138875	Condurango glycoside A0		high
cpd:C20868	kegg_compound	CHEBI:138876	Cygnocholic acid		high
cpd:C20978	kegg_compound	CHEBI:138877	Glucoselysine		high
cpd:C20910	kegg_compound	CHEBI:138878	L-4-Hydroxyphenylglycyl-L-arginine		high
cpd:C20925	kegg_compound	CHEBI:138879	L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptanedioate		high
cpd:C20137	kegg_compound	CHEBI:138882	N-Demethyl-desepoxyansamitocin P-3		high
cpd:C20288	kegg_compound	CHEBI:138883	N-Sulfonyloxy-PhIP		high
cpd:C20599	kegg_compound	CHEBI:138884	Pennigritrem		high
cpd:C07283	kegg_compound	CHEBI:139	(1->3)-beta-D-Galactopyranans		high
cpd:C06224	kegg_compound	CHEBI:1390	3,4-Dihydroxystyrene		high
cpd:C07577	kegg_compound	CHEBI:1391	3,4-methylenedioxymethamphetamine		high
cpd:C16331	kegg_compound	CHEBI:139105	(9S,13S)-1a,1b-dinor-10,11-dihydro-12-oxo-15-phytoenoyl-CoA		high
cpd:C21054	kegg_compound	CHEBI:139377	D-olivose		high
cpd:C01219	kegg_compound	CHEBI:139396	CDP-4-dehydro-6-deoxy-alpha-D-glucose		high
cpd:C10220	kegg_compound	CHEBI:1394	3,5-Di-O-galloyl-4-O-digalloylquinic acid		high
cpd:C03925	kegg_compound	CHEBI:1395	3,5-dibromo-4-hydroxybenzoic acid		high
cpd:C02887	kegg_compound	CHEBI:139533	2-O-sinapoyl malate		high
cpd:C19991	kegg_compound	CHEBI:140105	Euphornin		high
cpd:C15530	kegg_compound	CHEBI:14027	corydaline		high
cpd:C21540	kegg_compound	CHEBI:140296	quinaprilat		high
cpd:C11465	kegg_compound	CHEBI:1403	3,5-dihydroxyanthranilic acid		high
cpd:C07289	kegg_compound	CHEBI:14030	crepenynate		high
cpd:C06483	kegg_compound	CHEBI:140559	N-acetyl-alpha-D-galactosaminyl-(1->3)-[alpha-L-fucosyl-(1->2)]-beta-D-galactose derivative		high
cpd:C02687	kegg_compound	CHEBI:140573	alpha-D-glucosyl-L-tyrosyl residue		high
cpd:C10060	kegg_compound	CHEBI:1406	3,5-dimethoxy-1,6-dihydroxyxanthone		high
cpd:C06050	kegg_compound	CHEBI:140633	5-formyl-3-hydroxy-2-methylpyridine-4-carboxylate		high
cpd:C02097	kegg_compound	CHEBI:14086	dTDP-D-galactose		high
cpd:C05131	kegg_compound	CHEBI:141	(1-Ribosylimidazole)-4-acetate		high
cpd:C02118	kegg_compound	CHEBI:1410	3,5-Dioxo acid		high
cpd:C02273	kegg_compound	CHEBI:141006	alpha-D-GalpA-(1->4)-D-GalpA		high
cpd:C21956	kegg_compound	CHEBI:141050	1,6-didemethyltoxoflavin		high
cpd:C22087	kegg_compound	CHEBI:141054	(2E,5S,6E,8E,10E)-5-hydroxydodeca-2,6,8,10-tetraenal		high
cpd:C21040	kegg_compound	CHEBI:141215	D-apiofuranose		high
cpd:C11347	kegg_compound	CHEBI:141472	S-methylglutathione		high
cpd:C21519	kegg_compound	CHEBI:141520	imidaprilat		high
cpd:C21515	kegg_compound	CHEBI:141521	trandolaprilat		high
cpd:C15536	kegg_compound	CHEBI:14158	dihydromonacolin L		high
cpd:C03348	kegg_compound	CHEBI:1416	3,6-Dideoxy-L-galactose		high
cpd:C00528	kegg_compound	CHEBI:141615	(2S,5R,10R,13R)-16-{[(2R,3S,4R,5R)-3-{[(2S,3R,4R,5S,6R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-5-(ethylamino)-6-hydroxy-2-(hydroxymethyl)oxan-4-yl]oxy}-5-(4-aminobutyl)-10-carbamoyl-2,13-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazaheptadecan-1-oic acid		high
cpd:C21586	kegg_compound	CHEBI:141633	(S)-1-hydroxy-N-methylcanadine		high
cpd:C21587	kegg_compound	CHEBI:141639	(13S,14R)-1,13-dihydroxy-N-methylcanadine		high
cpd:C21588	kegg_compound	CHEBI:141640	(13S,14R)-1-hydroxy-13-O-acetyl-N-methylcanadine		high
cpd:C21589	kegg_compound	CHEBI:141642	(13S,14R)-1,8-dihydroxy-13-O-acetyl-N-methylcanadine		high
cpd:C21590	kegg_compound	CHEBI:141643	3-O-acetyl-4'-O-demethylpapaveroxine		high
cpd:C21591	kegg_compound	CHEBI:141645	3-O-acetylpapaveroxine		high
cpd:C20297	kegg_compound	CHEBI:141667	(-)-noscapine hemiacetal		high
cpd:C01817	kegg_compound	CHEBI:141698	L,L-homocystine		high
cpd:C02919	kegg_compound	CHEBI:141763	4-O-beta-D-glucosyl-trans-sinapate		high
cpd:C11321	kegg_compound	CHEBI:1418	3-[(3-cholamidopropyl)dimethylammonio]propane-1-sulfonate		high
cpd:C03394	kegg_compound	CHEBI:14216	erythrulose 1-phosphate		high
cpd:C03726	kegg_compound	CHEBI:142409	S-alkyl-L-cysteine S-oxide zwitterion		high
cpd:C04938	kegg_compound	CHEBI:142448	beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-beta-D-Glcp-(1<->1')-Cer		high
cpd:C15548	kegg_compound	CHEBI:142460	alpha-D-Glcp-(1->2)-D-Glcp		high
cpd:C06596	kegg_compound	CHEBI:142492	rac-gamma-pentachlorocyclohexene		high
cpd:C05364	kegg_compound	CHEBI:142690	(2Z)-4-oxobut-2-ene-1,2,4-tricarboxylate		high
cpd:C11457	kegg_compound	CHEBI:1427	3-(3-hydroxyphenyl)propanoic acid		high
cpd:C15488	kegg_compound	CHEBI:14272	fluoroacetaldehyde		high
cpd:C22273	kegg_compound	CHEBI:142778	petrobactin(1+)		high
cpd:C11566	kegg_compound	CHEBI:1428	3-(4-chlorobenzyl)-5-(2-methoxyphenyl)-1,2,4-oxadiazole		high
cpd:C22079	kegg_compound	CHEBI:142840	deoxyaureothin		high
cpd:C04650	kegg_compound	CHEBI:142852	glufosinate-P		high
cpd:C02052	kegg_compound	CHEBI:143180	alpha-D-Glcp-(1->4)-alpha-D-Glcp-(1->4)-alpha-D-Glcp-(1->4)-D-Glcp		high
cpd:C01936	kegg_compound	CHEBI:143182	alpha-D-Glcp-(1->4)-alpha-D-Glcp-(1->4)-alpha-D-Glcp-(1->4)-alpha-D-Glcp-(1->4)-alpha-D-Glcp-(1->4)-D-Glcp		high
cpd:C06217	kegg_compound	CHEBI:143194	D-cellohexaose		high
glutamate	chemicals_sssom	CHEBI:14321	glutamate(1-)		medium
cpd:C03189	kegg_compound	CHEBI:14336	glycerol 1-phosphate		high
cpd:C22107	kegg_compound	CHEBI:143570	4alpha-methyl-3-oxosteroid		high
cpd:C06126	kegg_compound	CHEBI:143595	alpha-D-galactosyl-(1->4)-beta-D-galactosyl-(1<->1')-ceramide(d18:1(4E))		high
cpd:C21066	kegg_compound	CHEBI:143624	D-galactofuranose		high
cpd:C08276	kegg_compound	CHEBI:1438	3-(methylthio)propionic acid		high
cpd:C04111	kegg_compound	CHEBI:1439	3-(phosphoacetamido)-L-alanine		high
cpd:C11047	kegg_compound	CHEBI:1442	3-Acetyl-1-tigloylazadirachtinin		high
cpd:C01818	kegg_compound	CHEBI:14428	hyponitrous acid		high
cpd:C19150	kegg_compound	CHEBI:144353	diethyldithiocarbamic acid		high
cpd:C17884	kegg_compound	CHEBI:144385	3beta-hydroxyatractylon		high
cpd:C17767	kegg_compound	CHEBI:144388	Condurangogenin A		high
cpd:C20786	kegg_compound	CHEBI:144389	Eleutheroside E		high
cpd:C20585	kegg_compound	CHEBI:144390	Lolicine B		high
cpd:C20525	kegg_compound	CHEBI:144391	3-Geranylgeranylindole		high
cpd:C19953	kegg_compound	CHEBI:144392	Cytochalasin A		high
cpd:C19656	kegg_compound	CHEBI:144393	Sarcoaldesterol A		high
cpd:C20006	kegg_compound	CHEBI:144394	Acanthifolicin		high
cpd:C20094	kegg_compound	CHEBI:144395	Argiopinin II		high
cpd:C20972	kegg_compound	CHEBI:144396	Angiotensin (5-8)		high
cpd:C20093	kegg_compound	CHEBI:144397	Argiopinin I		high
cpd:C20008	kegg_compound	CHEBI:144398	Hoffmanniolide		high
cpd:C19996	kegg_compound	CHEBI:144399	Microcystin RA		high
cpd:C04235	kegg_compound	CHEBI:1444	3-Acetylenic fatty acyl thioesters		high
cpd:C16870	kegg_compound	CHEBI:144400	dinophysistoxin 1		high
cpd:C20586	kegg_compound	CHEBI:144401	Terpendole G		high
cpd:C20915	kegg_compound	CHEBI:144402	Tabtoxin biosynthesis intermediate 5;		high
cpd:C20813	kegg_compound	CHEBI:144403	OA-6129 A		high
cpd:C20025	kegg_compound	CHEBI:144404	Gymnodimine		high
cpd:C19902	kegg_compound	CHEBI:144405	Contignasterol		high
cpd:C20044	kegg_compound	CHEBI:144406	Enanthotoxin		high
cpd:C02856	kegg_compound	CHEBI:144407	N3'-Acetylapramycin		high
cpd:C20140	kegg_compound	CHEBI:144408	4''-O-Carbamoyl ansamitocinoside P-3		high
